"COLUMN_NAME","DATA_TYPE","NULLABLE","DATA_DEFAULT","COLUMN_ID","COMMENTS","INSERTABLE","UPDATABLE","DELETABLE"
"TCPIP_IP6S_SOURCE_OTHERSCOP_7","NUMBER","Yes","",242,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_OTHERSCOP_8","NUMBER","Yes","",243,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_OTHERSCOP_9","NUMBER","Yes","",244,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_OTHERSCOP_10","NUMBER","Yes","",245,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_OTHERSCOP_11","NUMBER","Yes","",246,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_OTHERSCOP_12","NUMBER","Yes","",247,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_OTHERSCOP_13","NUMBER","Yes","",248,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_OTHERSCOP_14","NUMBER","Yes","",249,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_OTHERSCOP_15","NUMBER","Yes","",250,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_OTHERSCOP_16","NUMBER","Yes","",251,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_DEPRECATE_1","NUMBER","Yes","",252,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_DEPRECATE_2","NUMBER","Yes","",253,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_DEPRECATE_3","NUMBER","Yes","",254,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_DEPRECATE_4","NUMBER","Yes","",255,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_DEPRECATE_5","NUMBER","Yes","",256,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_DEPRECATE_6","NUMBER","Yes","",257,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_DEPRECATE_7","NUMBER","Yes","",258,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_DEPRECATE_8","NUMBER","Yes","",259,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_DEPRECATE_9","NUMBER","Yes","",260,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_DEPRECATE_10","NUMBER","Yes","",261,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_DEPRECATE_11","NUMBER","Yes","",262,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_DEPRECATE_12","NUMBER","Yes","",263,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_DEPRECATE_13","NUMBER","Yes","",264,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_DEPRECATE_14","NUMBER","Yes","",265,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_DEPRECATE_15","NUMBER","Yes","",266,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_DEPRECATE_16","NUMBER","Yes","",267,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_RULE_1","NUMBER","Yes","",268,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_RULE_2","NUMBER","Yes","",269,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_RULE_3","NUMBER","Yes","",270,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_RULE_4","NUMBER","Yes","",271,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_RULE_5","NUMBER","Yes","",272,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_RULE_6","NUMBER","Yes","",273,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_RULE_7","NUMBER","Yes","",274,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_RULE_8","NUMBER","Yes","",275,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_RULE_9","NUMBER","Yes","",276,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_RULE_10","NUMBER","Yes","",277,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_RULE_11","NUMBER","Yes","",278,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_RULE_12","NUMBER","Yes","",279,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_RULE_13","NUMBER","Yes","",280,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_RULE_14","NUMBER","Yes","",281,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_RULE_15","NUMBER","Yes","",282,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_RULE_16","NUMBER","Yes","",283,"","YES","YES","YES"
"TCPIP_ICP6S_ERROR","NUMBER","Yes","",284,"","YES","YES","YES"
"TCPIP_ICP6S_CANTERROR","NUMBER","Yes","",285,"","YES","YES","YES"
"TCPIP_ICP6S_TOOFREG","NUMBER","Yes","",286,"","YES","YES","YES"
"TCPIP_ICP6S_OUTDSTUNREACH","NUMBER","Yes","",287,"","YES","YES","YES"
"TCPIP_ICP6S_OUTPKTTOOBIG","NUMBER","Yes","",288,"","YES","YES","YES"
"TCPIP_ICP6S_OUTTIMEEXCEED","NUMBER","Yes","",289,"","YES","YES","YES"
"TCPIP_ICP6S_OUTPARAMPROB","NUMBER","Yes","",290,"","YES","YES","YES"
"TCPIP_ICP6S_OUTECHO","NUMBER","Yes","",291,"","YES","YES","YES"
"TCPIP_ICP6S_OUTECHOREPLY","NUMBER","Yes","",292,"","YES","YES","YES"
"TCPIP_ICP6S_OUTMLDQUERY","NUMBER","Yes","",293,"","YES","YES","YES"
"TCPIP_ICP6S_OUTMLDREPORT","NUMBER","Yes","",294,"","YES","YES","YES"
"TCPIP_ICP6S_OUTMLDDONE","NUMBER","Yes","",295,"","YES","YES","YES"
