"COLUMN_NAME","DATA_TYPE","NULLABLE","DATA_DEFAULT","COLUMN_ID","COMMENTS","INSERTABLE","UPDATABLE","DELETABLE"
"IU_FAIL_PDP_ACT_MS_PROT_ERROR","NUMBER","Yes","",91,"","YES","YES","YES"
"IU_FAIL_IMPL_DEACT_GGSN_NO_ANS","NUMBER","Yes","",92,"","YES","YES","YES"
"IU_FAIL_IMPL_DEACT_SCP_NO_ANS","NUMBER","Yes","",93,"","YES","YES","YES"
"IU_FAIL_IMPL_DEACT_INTERNAL_ER","NUMBER","Yes","",94,"","YES","YES","YES"
"IU_SUCC_DEACT_SE_MO_DETACH_RAU","NUMBER","Yes","",95,"","YES","YES","YES"
"IU_SUCC_DEACT_SE_GGSN_RESET","NUMBER","Yes","",96,"","YES","YES","YES"
"IU_SUCC_DEACT_SE_CHANGE_BY_HLR","NUMBER","Yes","",97,"","YES","YES","YES"
"IU_FAIL_DEACT_SE_MO_DETACH_RAU","NUMBER","Yes","",98,"","YES","YES","YES"
"IU_FAIL_DEACT_SE_CHANGE_BY_HLR","NUMBER","Yes","",99,"","YES","YES","YES"
"IU_FAIL_DEACT_SE_SCP_DEACT","NUMBER","Yes","",100,"","YES","YES","YES"
"IU_FAIL_DEACT_SE_GGSN_INIT_MOD","NUMBER","Yes","",101,"","YES","YES","YES"
"IU_FAIL_DEACT_SE_SCP_INIT_DEL","NUMBER","Yes","",102,"","YES","YES","YES"
"IU_SUCC_IMPL_DEACT_SE_REACT","NUMBER","Yes","",103,"","YES","YES","YES"
"IU_SUCC_IMPL_DEACT_SE_MSRT_EXP","NUMBER","Yes","",104,"","YES","YES","YES"
"IU_FAIL_PDP_ACT_DUE_NO_RESP","NUMBER","Yes","",105,"","YES","YES","YES"
"IU_SUCC_PDP_CON_MOD_HLR","NUMBER","Yes","",106,"","YES","YES","YES"
"IU_FAIL_PDP_CON_MOD_HLR","NUMBER","Yes","",107,"","YES","YES","YES"
"IU_SUCC_PDP_CON_DEACT_HLR","NUMBER","Yes","",108,"","YES","YES","YES"
