"COLUMN_NAME"	"DATA_TYPE"	"NULLABLE"	"DATA_DEFAULT"	"COLUMN_ID"	"COMMENTS"	"INSERTABLE"	"UPDATABLE"	"DELETABLE"
"DUR_INTER_PAPU_RA_W_IMSI_MIN"	"NUMBER"	"Yes"	""	271	""	"YES"	"YES"	"YES"
"DUR_INTER_PAPU_RA_W_IMSI_MAX"	"NUMBER"	"Yes"	""	272	""	"YES"	"YES"	"YES"
"DUR_INTER_PAPU_RA_W_IMSI_SUM"	"NUMBER"	"Yes"	""	273	""	"YES"	"YES"	"YES"
"DUR_INTER_PAPU_RA_W_IMSI_DEN"	"NUMBER"	"Yes"	""	274	""	"YES"	"YES"	"YES"
"DUR_INTER_SGSN_RA_W_IMSI_MIN"	"NUMBER"	"Yes"	""	275	""	"YES"	"YES"	"YES"
"DUR_INTER_SGSN_RA_W_IMSI_MAX"	"NUMBER"	"Yes"	""	276	""	"YES"	"YES"	"YES"
"DUR_INTER_SGSN_RA_W_IMSI_SUM"	"NUMBER"	"Yes"	""	277	""	"YES"	"YES"	"YES"
"DUR_INTER_SGSN_RA_W_IMSI_DEN"	"NUMBER"	"Yes"	""	278	""	"YES"	"YES"	"YES"
"IU_SUCC_OG_INTR_PAPU_2G_3G_SHO"	"NUMBER"	"Yes"	""	279	""	"YES"	"YES"	"YES"
"IU_FAIL_OG_INTR_PAPU_2G_3G_SHO"	"NUMBER"	"Yes"	""	280	""	"YES"	"YES"	"YES"
"IU_SUCC_OG_INTE_PAPU_2G_3G_SHO"	"NUMBER"	"Yes"	""	281	""	"YES"	"YES"	"YES"
"IU_FAIL_OG_INTE_PAPU_2G_3G_SHO"	"NUMBER"	"Yes"	""	282	""	"YES"	"YES"	"YES"
"IU_SUCC_INTRA_PAPU_3G_2G_SHO"	"NUMBER"	"Yes"	""	283	""	"YES"	"YES"	"YES"
"IU_FAIL_INTRA_PAPU_3G_2G_SHO"	"NUMBER"	"Yes"	""	284	""	"YES"	"YES"	"YES"
"IU_SUCC_INTER_PAPU_3G_2G_SHO"	"NUMBER"	"Yes"	""	285	""	"YES"	"YES"	"YES"
"IU_FAIL_INTER_PAPU_3G_2G_SHO"	"NUMBER"	"Yes"	""	286	""	"YES"	"YES"	"YES"
"IU_FAIL_INTRA_PAPU_3G2G_3"	"NUMBER"	"Yes"	""	287	""	"YES"	"YES"	"YES"
"IU_FAIL_INTRA_PAPU_3G2G_6"	"NUMBER"	"Yes"	""	288	""	"YES"	"YES"	"YES"
"IU_FAIL_INTRA_PAPU_3G2G_7"	"NUMBER"	"Yes"	""	289	""	"YES"	"YES"	"YES"
"IU_FAIL_INTRA_PAPU_3G2G_8"	"NUMBER"	"Yes"	""	290	""	"YES"	"YES"	"YES"
"IU_FAIL_INTRA_PAPU_3G2G_9"	"NUMBER"	"Yes"	""	291	""	"YES"	"YES"	"YES"
"IU_FAIL_INTRA_PAPU_3G2G_10"	"NUMBER"	"Yes"	""	292	""	"YES"	"YES"	"YES"
"IU_FAIL_INTRA_PAPU_3G2G_11"	"NUMBER"	"Yes"	""	293	""	"YES"	"YES"	"YES"
"IU_FAIL_INTRA_PAPU_3G2G_12"	"NUMBER"	"Yes"	""	294	""	"YES"	"YES"	"YES"
"IU_FAIL_INTRA_PAPU_3G2G_13"	"NUMBER"	"Yes"	""	295	""	"YES"	"YES"	"YES"
"IU_FAIL_INTRA_PAPU_3G2G_14"	"NUMBER"	"Yes"	""	296	""	"YES"	"YES"	"YES"
"IU_FAIL_INTRA_PAPU_3G2G_15"	"NUMBER"	"Yes"	""	297	""	"YES"	"YES"	"YES"
"IU_FAIL_INTRA_PAPU_3G2G_PRO"	"NUMBER"	"Yes"	""	298	""	"YES"	"YES"	"YES"
"IU_FAIL_INTRA_PAPU_3G2G_OTH"	"NUMBER"	"Yes"	""	299	""	"YES"	"YES"	"YES"
"IU_FAIL_INTER_PAPU_3G2G_3"	"NUMBER"	"Yes"	""	300	""	"YES"	"YES"	"YES"
"IU_FAIL_INTER_PAPU_3G2G_6"	"NUMBER"	"Yes"	""	301	""	"YES"	"YES"	"YES"
"IU_FAIL_INTER_PAPU_3G2G_7"	"NUMBER"	"Yes"	""	302	""	"YES"	"YES"	"YES"
"IU_FAIL_INTER_PAPU_3G2G_8"	"NUMBER"	"Yes"	""	303	""	"YES"	"YES"	"YES"
"IU_FAIL_INTER_PAPU_3G2G_9"	"NUMBER"	"Yes"	""	304	""	"YES"	"YES"	"YES"
"IU_FAIL_INTER_PAPU_3G2G_10"	"NUMBER"	"Yes"	""	305	""	"YES"	"YES"	"YES"
"IU_FAIL_INTER_PAPU_3G2G_11"	"NUMBER"	"Yes"	""	306	""	"YES"	"YES"	"YES"
"IU_FAIL_INTER_PAPU_3G2G_12"	"NUMBER"	"Yes"	""	307	""	"YES"	"YES"	"YES"
"IU_FAIL_INTER_PAPU_3G2G_13"	"NUMBER"	"Yes"	""	308	""	"YES"	"YES"	"YES"
"IU_FAIL_INTER_PAPU_3G2G_14"	"NUMBER"	"Yes"	""	309	""	"YES"	"YES"	"YES"
"IU_FAIL_INTER_PAPU_3G2G_15"	"NUMBER"	"Yes"	""	310	""	"YES"	"YES"	"YES"
"IU_FAIL_INTER_PAPU_3G2G_PRO"	"NUMBER"	"Yes"	""	311	""	"YES"	"YES"	"YES"
"IU_FAIL_INTER_PAPU_3G2G_OTH"	"NUMBER"	"Yes"	""	312	""	"YES"	"YES"	"YES"
"RTT_DUR_ATTACH_SUM"	"NUMBER"	"Yes"	""	313	""	"YES"	"YES"	"YES"
"RTT_DUR_ATTACH_DEN"	"NUMBER"	"Yes"	""	314	""	"YES"	"YES"	"YES"
"RTT_DUR_ATTACH_MIN"	"NUMBER"	"Yes"	""	315	""	"YES"	"YES"	"YES"
"RTT_DUR_ATTACH_MAX"	"NUMBER"	"Yes"	""	316	""	"YES"	"YES"	"YES"
"RTT_DUR_RAU_SUM"	"NUMBER"	"Yes"	""	317	""	"YES"	"YES"	"YES"
"RTT_DUR_RAU_DEN"	"NUMBER"	"Yes"	""	318	""	"YES"	"YES"	"YES"
"RTT_DUR_RAU_MIN"	"NUMBER"	"Yes"	""	319	""	"YES"	"YES"	"YES"
"RTT_DUR_RAU_MAX"	"NUMBER"	"Yes"	""	320	""	"YES"	"YES"	"YES"
"RTT_DUR_AUTH_SUM"	"NUMBER"	"Yes"	""	321	""	"YES"	"YES"	"YES"
"RTT_DUR_AUTH_DEN"	"NUMBER"	"Yes"	""	322	""	"YES"	"YES"	"YES"
"RTT_DUR_AUTH_MIN"	"NUMBER"	"Yes"	""	323	""	"YES"	"YES"	"YES"
"RTT_DUR_AUTH_MAX"	"NUMBER"	"Yes"	""	324	""	"YES"	"YES"	"YES"
"RTT_DUR_IDENTITY_SUM"	"NUMBER"	"Yes"	""	325	""	"YES"	"YES"	"YES"
"RTT_DUR_IDENTITY_DEN"	"NUMBER"	"Yes"	""	326	""	"YES"	"YES"	"YES"
"RTT_DUR_IDENTITY_MIN"	"NUMBER"	"Yes"	""	327	""	"YES"	"YES"	"YES"
"RTT_DUR_IDENTITY_MAX"	"NUMBER"	"Yes"	""	328	""	"YES"	"YES"	"YES"
"RTT_DUR_XID_RESET_SUM"	"NUMBER"	"Yes"	""	329	""	"YES"	"YES"	"YES"
"RTT_DUR_XID_RESET_DEN"	"NUMBER"	"Yes"	""	330	""	"YES"	"YES"	"YES"
"RTT_DUR_XID_RESET_MIN"	"NUMBER"	"Yes"	""	331	""	"YES"	"YES"	"YES"
"RTT_DUR_XID_RESET_MAX"	"NUMBER"	"Yes"	""	332	""	"YES"	"YES"	"YES"
"FAIL_INTRA_PAPU_RAU_MS"	"NUMBER"	"Yes"	""	333	""	"YES"	"YES"	"YES"
"FAIL_INTRA_PAPU_RAU_RADIO"	"NUMBER"	"Yes"	""	334	""	"YES"	"YES"	"YES"
"FAIL_INTRA_PAPU_RAU_SGSN"	"NUMBER"	"Yes"	""	335	""	"YES"	"YES"	"YES"
"FAIL_INTRA_PAPU_RAU_COLL"	"NUMBER"	"Yes"	""	336	""	"YES"	"YES"	"YES"
"FAIL_INTER_PAPU_RAU_MS"	"NUMBER"	"Yes"	""	337	""	"YES"	"YES"	"YES"
"FAIL_INTER_PAPU_RAU_RADIO"	"NUMBER"	"Yes"	""	338	""	"YES"	"YES"	"YES"
"FAIL_INTER_PAPU_RAU_SGSN"	"NUMBER"	"Yes"	""	339	""	"YES"	"YES"	"YES"
"FAIL_INTER_PAPU_RAU_COLL"	"NUMBER"	"Yes"	""	340	""	"YES"	"YES"	"YES"
"FAIL_INTER_SGSN_RAU_MS"	"NUMBER"	"Yes"	""	341	""	"YES"	"YES"	"YES"
"FAIL_INTER_SGSN_RAU_RADIO"	"NUMBER"	"Yes"	""	342	""	"YES"	"YES"	"YES"
"FAIL_INTER_SGSN_RAU_SGSN"	"NUMBER"	"Yes"	""	343	""	"YES"	"YES"	"YES"
"FAIL_INTER_SGSN_RAU_HLRVLR"	"NUMBER"	"Yes"	""	344	""	"YES"	"YES"	"YES"
"FAIL_INTER_SGSN_RAU_COLL"	"NUMBER"	"Yes"	""	345	""	"YES"	"YES"	"YES"
"FAIL_PERIODIC_RAU_MS"	"NUMBER"	"Yes"	""	346	""	"YES"	"YES"	"YES"
"FAIL_PERIODIC_RAU_RADIO"	"NUMBER"	"Yes"	""	347	""	"YES"	"YES"	"YES"
"FAIL_PERIODIC_RAU_SGSN"	"NUMBER"	"Yes"	""	348	""	"YES"	"YES"	"YES"
"FAIL_PERIODIC_RAU_COLL"	"NUMBER"	"Yes"	""	349	""	"YES"	"YES"	"YES"
"FAIL_INTRA_PAPU_RA_LA_MS"	"NUMBER"	"Yes"	""	350	""	"YES"	"YES"	"YES"
"FAIL_INTRA_PAPU_RA_LA_RADIO"	"NUMBER"	"Yes"	""	351	""	"YES"	"YES"	"YES"
"FAIL_INTRA_PAPU_RA_LA_SGSN"	"NUMBER"	"Yes"	""	352	""	"YES"	"YES"	"YES"
